SRC_STATION_NAME,SRC_STATION_ID,DEST_STATION_NAME,DEST_STATION_ID,OCT_ADT_FARE,OCT_STD_FARE,OCT_JOYYOU_SIXTY_FARE,SINGLE_ADT_FARE,OCT_CON_CHILD_FARE,OCT_CON_ELDERLY_FARE,OCT_CON_PWD_FARE,SINGLE_CON_CHILD_FARE,SINGLE_CON_ELDERLY_FARE,Starting Station Coord,Ending Station Coord,,Distance,Time Taken,Status of Script,Starting Station (District),Ending Station (District),Med_Income(Starting),Med_Income(Ending)
Kowloon,40,Shek Mun,99,11.1,5.6,2,13,5.6,2,2,6,6,"22.3043, 114.1615","22.3877, 114.2083",,23.1 km,46 mins,done,Kowloon City,Sha Tin,30000,29700
Kowloon,40,Tai Shui Hang,100,13.8,6.7,2,15.5,6.7,2,2,7,7,"22.3043, 114.1615","22.4084, 114.2227",,26.0 km,50 mins,done,Kowloon City,Sha Tin,30000,29700
Kowloon,40,Heng On,101,13.8,6.7,2,15.5,6.7,2,2,7,7,"22.3043, 114.1615","22.4174, 114.2258",,27.1 km,52 mins,done,Kowloon City,Sha Tin,30000,29700
Kowloon,40,Ma On Shan,102,13.8,6.7,2,15.5,6.7,2,2,7,7,"22.3043, 114.1615","22.4247, 114.2316",,28.2 km,56 mins,done,Kowloon City,Sha Tin,30000,29700
Kowloon,40,Wu Kai Sha,103,13.8,6.7,2,15.5,6.7,2,2,7,7,"22.3043, 114.1615","22.4291, 114.2438",,29.6 km,56 mins,done,Kowloon City,Sha Tin,30000,29700
Kowloon,40,Austin,111,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3043, 114.1615","22.3053, 114.1661",,5.6 km,15 mins,done,Kowloon City,Yau Tsim Mong,30000,30000
Kowloon,40,Tsuen Wan West,114,10.4,5.3,2,12.5,5.3,2,2,5.5,5.5,"22.3043, 114.1615","22.3684, 114.1097",,9.6 km,18 mins,done,Kowloon City,Tsuen Wan,30000,32600
Kowloon,40,Kam Sheung Road,115,21,10.9,2,21.5,10.9,2,2,12.5,12.5,"22.3043, 114.1615","22.4348, 114.0634",,18.5 km,28 mins,done,Kowloon City,Tsuen Wan,30000,32600
Kowloon,40,Yuen Long,116,22.1,11.5,2,23,11.5,2,2,13.5,13.5,"22.3043, 114.1615","22.4461, 114.0348",,22.1 km,32 mins,done,Kowloon City,Yuen Long,30000,27000
Kowloon,40,Long Ping,117,22.1,11.5,2,23,11.5,2,2,13.5,13.5,"22.3043, 114.1615","22.4477, 114.0255",,23.2 km,36 mins,done,Kowloon City,Yuen Long,30000,27000
Kowloon,40,Tin Shui Wai,118,22.1,11.5,2,23,11.5,2,2,13.5,13.5,"22.3043, 114.1615","22.4481, 114.0046",,25.4 km,38 mins,done,Kowloon City,Yuen Long,30000,27000
Kowloon,40,Siu Hong,119,22.1,11.5,2,23,11.5,2,2,13.5,13.5,"22.3043, 114.1615","22.4118, 113.979",,30.5 km,45 mins,done,Kowloon City,Tuen Mun,30000,25000
Kowloon,40,Tuen Mun,120,22.1,11.5,2,23,11.5,2,2,13.5,13.5,"22.3043, 114.1615","22.3949, 113.9731",,32.4 km,46 mins,done,Kowloon City,Tuen Mun,30000,25000
Kowloon,40,Sai Ying Pun,81,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3043, 114.1615","22.2855, 114.1427",,4.7 km,18 mins,done,Kowloon City,Central and Western,30000,41400
Kowloon,40,HKU,82,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3043, 114.1615","22.2841, 114.1356",,5.8 km,23 mins,done,Kowloon City,Central and Western,30000,41400
Kowloon,40,Kennedy Town,83,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3043, 114.1615","22.2812, 114.1289",,6.4 km,22 mins,done,Kowloon City,Central and Western,30000,41400
Kowloon,40,Ho Man Tin,84,6.2,3.6,2,6.5,3.6,2,2,4,4,"22.3043, 114.1615","22.3094, 114.1827",,9.2 km,20 mins,done,Kowloon City,Yau Tsim Mong,30000,30000
Kowloon,40,Whampoa,85,6.2,3.6,2,6.5,3.6,2,2,4,4,"22.3043, 114.1615","22.305, 114.1896",,10.1 km,29 mins,done,Kowloon City,Kowloon City,30000,30000
Kowloon,40,Ocean Park,86,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3043, 114.1615","22.2486, 114.1743",,7.8 km,31 mins,done,Kowloon City,Southern District,30000,32800
Kowloon,40,Wong Chuk Hang,87,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3043, 114.1615","22.2482, 114.1684",,8.7 km,36 mins,done,Kowloon City,Southern District,30000,32800
Kowloon,40,Lei Tung,88,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3043, 114.1615","22.2407, 114.1565",,10.1 km,39 mins,done,Kowloon City,Southern District,30000,32800
Kowloon,40,South Horizons,89,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3043, 114.1615","22.2429, 114.1487",,10.9 km,38 mins,done,Kowloon City,Southern District,30000,32800
Kowloon,40,Hin Keng,90,11,5.4,2,13,5.4,2,2,5.5,5.5,"22.3043, 114.1615","22.364, 114.1708",,18.2 km,36 mins,done,Kowloon City,Sha Tin,30000,29700
Kowloon,40,Kai Tak,91,6.2,3.6,2,6.5,3.6,2,2,4,4,"22.3043, 114.1615","22.3306, 114.1995",,12.5 km,28 mins,done,Kowloon City,Kowloon City,30000,30000
Kowloon,40,Sung Wong Toi,92,6.2,3.6,2,6.5,3.6,2,2,4,4,"22.3043, 114.1615","22.3258, 114.1914",,11.5 km,26 mins,done,Kowloon City,Kowloon City,30000,30000
Kowloon,40,To Kwa Wan,93,6.2,3.6,2,6.5,3.6,2,2,4,4,"22.3043, 114.1615","22.3173, 114.1876",,10.3 km,24 mins,done,Kowloon City,Kowloon City,30000,30000
Olympic,41,Central,1,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3181, 114.1592","22.2819, 114.1574",,4.7 km,14 mins,done,Sham Shui Po,Central and Western,24300,41400
Olympic,41,Admiralty,2,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3181, 114.1592","22.2794, 114.1646",,5.4 km,19 mins,done,Sham Shui Po,Central and Western,24300,41400
Olympic,41,Tsim Sha Tsui,3,5.9,3.2,2,6,3.2,2,2,3.5,3.5,"22.3181, 114.1592","22.2973, 114.1722",,5.0 km,17 mins,done,Sham Shui Po,Yau Tsim Mong,24300,30000
Olympic,41,Jordan,4,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3181, 114.1592","22.3048, 114.1717",,8.7 km,25 mins,done,Sham Shui Po,Yau Tsim Mong,24300,30000
Olympic,41,Yau Ma Tei,5,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3181, 114.1592","22.3137, 114.1698",,2.4 km,12 mins,done,Sham Shui Po,Yau Tsim Mong,24300,30000
Olympic,41,Mong Kok,6,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3181, 114.1592","22.3191, 114.1694",,1.6 km,11 mins,done,Sham Shui Po,Yau Tsim Mong,24300,30000
Olympic,41,Shek Kip Mei,7,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3181, 114.1592","22.3317, 114.1685",,3.2 km,21 mins,done,Sham Shui Po,Kowloon City,24300,30000
Olympic,41,Kowloon Tong,8,5.9,3.2,2,6,3.2,2,2,3.5,3.5,"22.3181, 114.1592","22.337, 114.1762",,4.3 km,23 mins,done,Sham Shui Po,Wong Tai Sin,24300,25500
Olympic,41,Lok Fu,9,5.9,3.2,2,6,3.2,2,2,3.5,3.5,"22.3181, 114.1592","22.338, 114.1871",,5.4 km,24 mins,done,Sham Shui Po,Wong Tai Sin,24300,25500
Olympic,41,Wong Tai Sin,10,7.4,3.7,2,7.5,3.7,2,2,4,4,"22.3181, 114.1592","22.3417, 114.1938",,6.3 km,26 mins,done,Sham Shui Po,Wong Tai Sin,24300,25500
Olympic,41,Diamond Hill,11,7.7,3.8,2,8,3.8,2,2,4,4,"22.3181, 114.1592","22.34, 114.2071",,13.0 km,40 mins,done,Sham Shui Po,Wong Tai Sin,24300,25500
Olympic,41,Choi Hung,12,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3181, 114.1592","22.3349, 114.209",,8.1 km,30 mins,done,Sham Shui Po,Wong Tai Sin,24300,25500
Olympic,41,Kowloon Bay,13,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3181, 114.1592","22.3235, 114.2141",,9.6 km,33 mins,done,Sham Shui Po,Kwun Tong,24300,22500
Olympic,41,Ngau Tau Kok,14,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3181, 114.1592","22.3154, 114.2193",,10.8 km,37 mins,done,Sham Shui Po,Kwun Tong,24300,22500
Olympic,41,Kwun Tong,15,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3181, 114.1592","22.3117, 114.227",,11.6 km,39 mins,done,Sham Shui Po,Kwun Tong,24300,22500
Olympic,41,Prince Edward,16,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3181, 114.1592","22.3245, 114.1683",,2.5 km,14 mins,done,Sham Shui Po,Yau Tsim Mong,24300,30000
Olympic,41,Sham Shui Po,17,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3181, 114.1592","22.3308, 114.1623",,3.0 km,17 mins,done,Sham Shui Po,Sham Shui Po,24300,24300
Olympic,41,Cheung Sha Wan,18,5.9,3.2,2,6,3.2,2,2,3.5,3.5,"22.3181, 114.1592","22.3354, 114.1563",,9.1 km,21 mins,done,Sham Shui Po,Sham Shui Po,24300,24300
Olympic,41,Lai Chi Kok,19,5.9,3.2,2,6,3.2,2,2,3.5,3.5,"22.3181, 114.1592","22.3373, 114.148",,8.1 km,18 mins,done,Sham Shui Po,Sham Shui Po,24300,24300
Olympic,41,Mei Foo,20,7.4,3.7,2,7.5,3.7,2,2,4,4,"22.3181, 114.1592","22.3376, 114.138",,7.0 km,16 mins,done,Sham Shui Po,Sham Shui Po,24300,24300
Olympic,41,Lai King,21,7.4,3.7,2,7.5,3.7,2,2,4,4,"22.3181, 114.1592","22.3484, 114.1261",,5.3 km,9 mins,done,Sham Shui Po,Kwai Tsing,24300,24700
Olympic,41,Kwai Fong,22,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3181, 114.1592","22.3568, 114.1278",,6.3 km,18 mins,done,Sham Shui Po,Kwai Tsing,24300,24700
Olympic,41,Kwai Hing,23,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3181, 114.1592","22.3632, 114.1312",,7.1 km,19 mins,done,Sham Shui Po,Kwai Tsing,24300,24700
Olympic,41,Tai Wo Hau,24,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3181, 114.1592","22.3708, 114.125",,8.4 km,21 mins,done,Sham Shui Po,Tsuen Wan,24300,32600
Olympic,41,Tsuen Wan,25,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3181, 114.1592","22.3736, 114.1178",,9.3 km,23 mins,done,Sham Shui Po,Tsuen Wan,24300,32600
Olympic,41,Sheung Wan,26,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3181, 114.1592","22.2866, 114.1519",,5.4 km,22 mins,done,Sham Shui Po,Central and Western,24300,41400
Olympic,41,Wan Chai,27,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3181, 114.1592","22.2775, 114.1732",,6.4 km,25 mins,done,Sham Shui Po,Wan Chai,24300,44100
Olympic,41,Causeway Bay,28,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3181, 114.1592","22.2804, 114.185",,7.6 km,28 mins,done,Sham Shui Po,Wan Chai,24300,44100
Olympic,41,Tin Hau,29,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3181, 114.1592","22.2827, 114.1917",,8.5 km,30 mins,done,Sham Shui Po,Wan Chai,24300,44100
Olympic,41,Fortress Hill,30,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3181, 114.1592","22.288, 114.1936",,9.0 km,29 mins,done,Sham Shui Po,Eastern,24300,34300
Olympic,41,North Point,31,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3181, 114.1592","22.2913, 114.2005",,9.9 km,33 mins,done,Sham Shui Po,Eastern,24300,34300
Olympic,41,Quarry Bay,32,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3181, 114.1592","22.2879, 114.2097",,11.0 km,36 mins,done,Sham Shui Po,Eastern,24300,34300
Olympic,41,Tai Koo,33,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3181, 114.1592","22.2851, 114.2145",,12.1 km,39 mins,done,Sham Shui Po,Eastern,24300,34300
Olympic,41,Sai Wan Ho,34,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3181, 114.1592","22.2821, 114.2219",,12.5 km,36 mins,done,Sham Shui Po,Eastern,24300,34300
Olympic,41,Shau Kei Wan,35,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3181, 114.1592","22.2792, 114.2289",,13.3 km,38 mins,done,Sham Shui Po,Eastern,24300,34300
Olympic,41,Heng Fa Chuen,36,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3181, 114.1592","22.2769, 114.2398",,14.7 km,43 mins,done,Sham Shui Po,Eastern,24300,34300
Olympic,41,Chai Wan,37,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3181, 114.1592","22.2644, 114.2368",,16.2 km,45 mins,done,Sham Shui Po,Eastern,24300,34300
Olympic,41,Lam Tin,38,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3181, 114.1592","22.3068, 114.233",,12.6 km,42 mins,done,Sham Shui Po,Kwun Tong,24300,22500
Olympic,41,Hong Kong,39,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3181, 114.1592","22.2844, 114.1581",,4.4 km,9 mins,done,Sham Shui Po,Central and Western,24300,41400
Olympic,41,Kowloon,40,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3181, 114.1592","22.3043, 114.1615",,1.7 km,4 mins,done,Sham Shui Po,Kowloon City,24300,30000
Olympic,41,Olympic,41,0,0,0,0,0,0,0,0,0,"22.3181, 114.1592","22.3181, 114.1592",,,,,Sham Shui Po,Sham Shui Po,24300,24300
Olympic,41,Tsing Yi,42,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3181, 114.1592","22.3585, 114.1077",,7.7 km,15 mins,done,Sham Shui Po,Tsuen Wan,24300,32600
Olympic,41,Tung Chung,43,18.7,9.4,2,21,9.4,2,2,10.5,10.5,"22.3181, 114.1592","22.2893, 113.9414",,26.9 km,31 mins,done,Sham Shui Po,Islands,24300,28400
Olympic,41,Yau Tong,48,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3181, 114.1592","22.2981, 114.237",,13.5 km,41 mins,done,Sham Shui Po,Kwun Tong,24300,22500
Olympic,41,Tiu Keng Leng,49,11,4.9,2,13,4.9,2,2,5,5,"22.3181, 114.1592","22.3042, 114.2524",,15.7 km,46 mins,done,Sham Shui Po,Kwun Tong,24300,22500
Olympic,41,Tseung Kwan O,50,11,4.9,2,13,4.9,2,2,5,5,"22.3181, 114.1592","22.307, 114.2602",,17.5 km,58 mins,done,Sham Shui Po,Sai Kung,24300,36500
Olympic,41,Hang Hau,51,11,4.9,2,13,4.9,2,2,5,5,"22.3181, 114.1592","22.315, 114.2642",,16.3 km,50 mins,done,Sham Shui Po,Sai Kung,24300,36500
Olympic,41,Po Lam,52,11,4.9,2,13,4.9,2,2,5,5,"22.3181, 114.1592","22.3225, 114.2578",,17.3 km,46 mins,done,Sham Shui Po,Sai Kung,24300,36500
Olympic,41,Nam Cheong,53,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3181, 114.1592","22.3268, 114.1537",,1.4 km,4 mins,done,Sham Shui Po,Sham Shui Po,24300,24300
Olympic,41,Sunny Bay,54,15.9,7.7,2,17,7.7,2,2,8,8,"22.3181, 114.1592","22.3318, 114.0288",,16.4 km,21 mins,done,Sham Shui Po,Islands,24300,28400
Olympic,41,Disneyland Resort,55,22.2,11.1,2,25.5,11.1,2,2,13.5,13.5,"22.3181, 114.1592","22.3154, 114.0452",,19.4 km,36 mins,done,Sham Shui Po,Islands,24300,28400
Olympic,41,LOHAS Park,57,11,4.9,2,13,4.9,2,2,5,5,"22.3181, 114.1592","22.2957, 114.2689",,20.4 km,58 mins,done,Sham Shui Po,Sai Kung,24300,36500
Olympic,41,Hung Hom,64,7.1,3.4,2,7.5,3.4,2,2,3.5,3.5,"22.3181, 114.1592","22.3029, 114.1821",,7.2 km,19 mins,done,Sham Shui Po,Kowloon City,24300,30000
Olympic,41,Mong Kok East,65,7.1,3.4,2,7.5,3.4,2,2,3.5,3.5,"22.3181, 114.1592","22.322, 114.1726",,2.5 km,17 mins,done,Sham Shui Po,Yau Tsim Mong,24300,30000
Olympic,41,Tai Wai,67,9.6,4.6,2,12,4.6,2,2,5,5,"22.3181, 114.1592","22.3733, 114.1782",,18.1 km,40 mins,done,Sham Shui Po,Sha Tin,24300,29700
Olympic,41,Sha Tin,68,9.6,4.6,2,12,4.6,2,2,5,5,"22.3181, 114.1592","22.3839, 114.188",,10.4 km,36 mins,done,Sham Shui Po,Sha Tin,24300,29700
Olympic,41,Fo Tan,69,10.1,5.3,2,12.5,5.3,2,2,5.5,5.5,"22.3181, 114.1592","22.3959, 114.1989",,12.1 km,37 mins,done,Sham Shui Po,Sha Tin,24300,29700
Olympic,41,Racecourse,70,18.3,9.2,18.3,20,9.2,2,2,10.5,10.5,"22.3181, 114.1592","22.4011, 114.2034",,13.0 km,49 mins,done,Sham Shui Po,Sha Tin,24300,29700
Olympic,41,University,71,10.8,5.4,2,13.5,5.4,2,2,5.5,5.5,"22.3181, 114.1592","22.4136, 114.2103",,14.7 km,38 mins,done,Sham Shui Po,Sha Tin,24300,29700
Olympic,41,Tai Po Market,72,12.8,6.4,2,14.5,6.4,2,2,6.5,6.5,"22.3181, 114.1592","22.4445, 114.1705",,21.0 km,43 mins,done,Sham Shui Po,Tai Po,24300,25800
Olympic,41,Tai Wo,73,12.8,6.4,2,14.5,6.4,2,2,6.5,6.5,"22.3181, 114.1592","22.4506, 114.1609",,22.4 km,48 mins,done,Sham Shui Po,Tai Po,24300,25800
Olympic,41,Fanling,74,13.6,7.1,2,15.5,7.1,2,2,7.5,7.5,"22.3181, 114.1592","22.4909, 114.1391",,32.8 km,1 hour 2 mins,done,Sham Shui Po,North District,24300,30400
Olympic,41,Sheung Shui,75,13.6,7.1,2,15.5,7.1,2,2,7.5,7.5,"22.3181, 114.1592","22.5009, 114.1288",,30.2 km,56 mins,done,Sham Shui Po,North District,24300,30400
Olympic,41,Lo Wu,76,45.4,43.1,45.4,48,23.1,23.1,23.1,24.5,24.5,"22.3181, 114.1592","22.5296, 114.1138",,40.6 km,1 hour 8 mins,done,Sham Shui Po,North District,24300,30400
Olympic,41,Lok Ma Chau,78,45.4,43.1,45.4,48,23.1,23.1,23.1,24.5,24.5,"22.3181, 114.1592","22.5144, 114.0657",,37.3 km,1 hour 2 mins,done,Sham Shui Po,North District,24300,30400
Olympic,41,East Tsim Sha Tsui,80,5.9,3.2,2,6,3.2,2,2,3.5,3.5,"22.3181, 114.1592","22.2955, 114.1754",,6.3 km,23 mins,done,Sham Shui Po,Yau Tsim Mong,24300,30000
Olympic,41,Che Kung Temple,96,9.8,4.9,2,12,4.9,2,2,5,5,"22.3181, 114.1592","22.3748, 114.1861",,10.5 km,33 mins,done,Sham Shui Po,Sha Tin,24300,29700
Olympic,41,Sha Tin Wai,97,9.8,4.9,2,12,4.9,2,2,5,5,"22.3181, 114.1592","22.377, 114.195",,11.7 km,37 mins,done,Sham Shui Po,Sha Tin,24300,29700
Olympic,41,City One,98,9.8,4.9,2,12,4.9,2,2,5,5,"22.3181, 114.1592","22.3828, 114.2038",,21.0 km,45 mins,done,Sham Shui Po,Sha Tin,24300,29700
Olympic,41,Shek Mun,99,9.8,4.9,2,12,4.9,2,2,5,5,"22.3181, 114.1592","22.3877, 114.2083",,21.7 km,46 mins,done,Sham Shui Po,Sha Tin,24300,29700
Olympic,41,Tai Shui Hang,100,12,6,2,14,6,2,2,6,6,"22.3181, 114.1592","22.4084, 114.2227",,24.6 km,50 mins,done,Sham Shui Po,Sha Tin,24300,29700
Olympic,41,Heng On,101,12,6,2,14,6,2,2,6,6,"22.3181, 114.1592","22.4174, 114.2258",,25.6 km,52 mins,done,Sham Shui Po,Sha Tin,24300,29700
Olympic,41,Ma On Shan,102,12,6,2,14,6,2,2,6,6,"22.3181, 114.1592","22.4247, 114.2316",,26.7 km,56 mins,done,Sham Shui Po,Sha Tin,24300,29700
Olympic,41,Wu Kai Sha,103,12,6,2,14,6,2,2,6,6,"22.3181, 114.1592","22.4291, 114.2438",,28.1 km,56 mins,done,Sham Shui Po,Sha Tin,24300,29700
Olympic,41,Austin,111,4.9,3.2,2,5,3.2,2,2,3.5,3.5,"22.3181, 114.1592","22.3053, 114.1661",,4.2 km,15 mins,done,Sham Shui Po,Yau Tsim Mong,24300,30000
Olympic,41,Tsuen Wan West,114,9.2,5.1,2,10.5,5.1,2,2,5.5,5.5,"22.3181, 114.1592","22.3684, 114.1097",,8.2 km,18 mins,done,Sham Shui Po,Tsuen Wan,24300,32600
Olympic,41,Kam Sheung Road,115,18.9,10,2,19.5,10,2,2,12,12,"22.3181, 114.1592","22.4348, 114.0634",,17.1 km,28 mins,done,Sham Shui Po,Tsuen Wan,24300,32600
Olympic,41,Yuen Long,116,20.8,11,2,21.5,11,2,2,13,13,"22.3181, 114.1592","22.4461, 114.0348",,20.7 km,32 mins,done,Sham Shui Po,Yuen Long,24300,27000
Olympic,41,Long Ping,117,20.8,11,2,21.5,11,2,2,13,13,"22.3181, 114.1592","22.4477, 114.0255",,21.8 km,35 mins,done,Sham Shui Po,Yuen Long,24300,27000
Olympic,41,Tin Shui Wai,118,20.8,11,2,21.5,11,2,2,13,13,"22.3181, 114.1592","22.4481, 114.0046",,24.0 km,38 mins,done,Sham Shui Po,Yuen Long,24300,27000
Olympic,41,Siu Hong,119,20.8,11,2,21.5,11,2,2,13,13,"22.3181, 114.1592","22.4118, 113.979",,29.1 km,45 mins,done,Sham Shui Po,Tuen Mun,24300,25000
Olympic,41,Tuen Mun,120,20.8,11,2,21.5,11,2,2,13,13,"22.3181, 114.1592","22.3949, 113.9731",,30.9 km,46 mins,done,Sham Shui Po,Tuen Mun,24300,25000
Olympic,41,Sai Ying Pun,81,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3181, 114.1592","22.2855, 114.1427",,6.5 km,24 mins,done,Sham Shui Po,Central and Western,24300,41400
Olympic,41,HKU,82,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3181, 114.1592","22.2841, 114.1356",,7.5 km,29 mins,done,Sham Shui Po,Central and Western,24300,41400
Olympic,41,Kennedy Town,83,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3181, 114.1592","22.2812, 114.1289",,8.2 km,28 mins,done,Sham Shui Po,Central and Western,24300,41400
Olympic,41,Ho Man Tin,84,6.2,3.6,2,6.5,3.6,2,2,4,4,"22.3181, 114.1592","22.3094, 114.1827",,7.8 km,20 mins,done,Sham Shui Po,Yau Tsim Mong,24300,30000
Olympic,41,Whampoa,85,6.2,3.6,2,6.5,3.6,2,2,4,4,"22.3181, 114.1592","22.305, 114.1896",,8.7 km,29 mins,done,Sham Shui Po,Kowloon City,24300,30000
Olympic,41,Ocean Park,86,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3181, 114.1592","22.2486, 114.1743",,9.5 km,35 mins,done,Sham Shui Po,Southern District,24300,32800
Olympic,41,Wong Chuk Hang,87,13.2,6.5,2,15.5,6.5,2,2,6.5,6.5,"22.3181, 114.1592","22.2482, 114.1684",,12.5 km,36 mins,done,Sham Shui Po,Southern District,24300,32800
Olympic,41,Lei Tung,88,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3181, 114.1592","22.2407, 114.1565",,11.8 km,43 mins,done,Sham Shui Po,Southern District,24300,32800
Olympic,41,South Horizons,89,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3181, 114.1592","22.2429, 114.1487",,12.6 km,42 mins,done,Sham Shui Po,Southern District,24300,32800
Olympic,41,Hin Keng,90,11,5.4,2,13,5.4,2,2,5.5,5.5,"22.3181, 114.1592","22.364, 114.1708",,16.7 km,36 mins,done,Sham Shui Po,Sha Tin,24300,29700
Olympic,41,Kai Tak,91,6.2,3.6,2,6.5,3.6,2,2,4,4,"22.3181, 114.1592","22.3306, 114.1995",,11.0 km,28 mins,done,Sham Shui Po,Kowloon City,24300,30000
Olympic,41,Sung Wong Toi,92,6.2,3.6,2,6.5,3.6,2,2,4,4,"22.3181, 114.1592","22.3258, 114.1914",,10.0 km,26 mins,done,Sham Shui Po,Kowloon City,24300,30000
Olympic,41,To Kwa Wan,93,6.2,3.6,2,6.5,3.6,2,2,4,4,"22.3181, 114.1592","22.3173, 114.1876",,8.9 km,24 mins,done,Sham Shui Po,Kowloon City,24300,30000
Tsing Yi,42,Central,1,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3585, 114.1077","22.2819, 114.1574",,12.1 km,24 mins,done,Tsuen Wan,Central and Western,32600,41400
Tsing Yi,42,Admiralty,2,15.8,7.4,2,16,7.4,2,2,7.5,7.5,"22.3585, 114.1077","22.2794, 114.1646",,13.6 km,31 mins,done,Tsuen Wan,Central and Western,32600,41400
Tsing Yi,42,Tsim Sha Tsui,3,11,4.9,2,13,4.9,2,2,5,5,"22.3585, 114.1077","22.2973, 114.1722",,11.1 km,27 mins,done,Tsuen Wan,Yau Tsim Mong,32600,30000
Tsing Yi,42,Jordan,4,11,4.9,2,13,4.9,2,2,5,5,"22.3585, 114.1077","22.3048, 114.1717",,10.2 km,26 mins,done,Tsuen Wan,Yau Tsim Mong,32600,30000
Tsing Yi,42,Yau Ma Tei,5,11,4.9,2,13,4.9,2,2,5,5,"22.3585, 114.1077","22.3137, 114.1698",,9.5 km,26 mins,done,Tsuen Wan,Yau Tsim Mong,32600,30000
Tsing Yi,42,Mong Kok,6,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3585, 114.1077","22.3191, 114.1694",,8.6 km,22 mins,done,Tsuen Wan,Yau Tsim Mong,32600,30000
Tsing Yi,42,Shek Kip Mei,7,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3585, 114.1077","22.3317, 114.1685",,8.8 km,27 mins,done,Tsuen Wan,Kowloon City,32600,30000
Tsing Yi,42,Kowloon Tong,8,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3585, 114.1077","22.337, 114.1762",,10.0 km,29 mins,done,Tsuen Wan,Wong Tai Sin,32600,25500
Tsing Yi,42,Lok Fu,9,9.2,4.4,2,10.5,4.4,2,2,4.5,4.5,"22.3585, 114.1077","22.338, 114.1871",,11.1 km,30 mins,done,Tsuen Wan,Wong Tai Sin,32600,25500
Tsing Yi,42,Wong Tai Sin,10,11,4.9,2,13,4.9,2,2,5,5,"22.3585, 114.1077","22.3417, 114.1938",,12.0 km,32 mins,done,Tsuen Wan,Wong Tai Sin,32600,25500
Tsing Yi,42,Diamond Hill,11,11,4.9,2,13,4.9,2,2,5,5,"22.3585, 114.1077","22.34, 114.2071",,17.9 km,44 mins,done,Tsuen Wan,Wong Tai Sin,32600,25500
Tsing Yi,42,Choi Hung,12,11,4.9,2,13,4.9,2,2,5,5,"22.3585, 114.1077","22.3349, 114.209",,13.8 km,36 mins,done,Tsuen Wan,Wong Tai Sin,32600,25500
